entity_id,is_launderer,T1_logit,T2_logit,T3_logit,T4_logit,T1_gboost,T2_gboost,T3_gboost,T4_gboost
E32,0,0.4769216859900188,0.027153840410416855,0.0031240224633317017,0.002587753244033679,0.0005820314868038033,7.748302519354472e-05,0.00017877258946842405,0.00017877258946842405
E33,0,0.5468729839652877,0.0006977324974889786,0.0001484743721441712,1.3013698917184765e-05,0.0008949577662414066,2.1839512585593358e-05,5.263664893375784e-05,5.263664893375784e-05
E34,0,0.05860010805145499,0.03329595395694514,0.09854370850013669,0.01447482269526228,6.0414852315857914e-05,0.00032273958897225156,0.0002946682515097962,0.0002946682515097962
E35,0,0.3662533599516531,0.010142775257572269,0.001003705227790437,0.0007282090115166075,0.0006770776689556364,2.1901667051313595e-05,2.190024914390492e-05,2.190024914390492e-05
E36,1,0.9660491318409608,0.9827760228573357,0.9981839298283187,0.9959081331927823,0.9991092044783104,0.9999415982282536,0.999959992350266,0.999959992350266
E37,0,0.9426872471170411,0.8195285216576932,0.27534255190301815,0.0762588823105487,0.00039496797124701915,0.0024713691741840653,0.0006652557749788082,0.0006652557749788082
E38,0,0.9508728914254583,0.8137888069389662,0.055500680415597275,0.014810275750918594,0.0005944061850794167,9.300141988812083e-05,0.00038551994717947284,0.00038551994717947284
E39,0,0.018238523031538174,0.052508097530585295,0.002512132029803361,0.003261648603990656,3.521821123947546e-05,4.644463078023096e-05,4.979169783079122e-05,4.979169783079122e-05
E40,0,0.16722020345150354,0.0006424564502753115,2.475138026526455e-07,5.130180739584698e-07,0.0012854117119209072,2.0864454612675137e-05,3.5078894880429306e-05,3.5078894880429306e-05
E41,0,0.4832710016487206,0.6061489346580806,0.5600412485780754,0.5951422852739048,0.0003514436102112699,0.00012213231317141326,0.00013285953994919084,0.00013285953994919084
E42,0,0.042905114992270496,1.141385551043148e-07,2.935787323515953e-07,2.580500143638174e-07,5.1216898544484504e-05,2.187806086167664e-05,3.666501646591709e-05,3.666501646591709e-05
E43,0,0.3322072693990764,0.002577854325601387,6.419913917728042e-05,6.750893777058229e-05,0.0008953110641976369,2.1882487618734146e-05,2.187585964576494e-05,2.187585964576494e-05
E44,0,0.22144184205598968,0.0005135164157787398,7.00546655952506e-05,6.608231395695562e-05,0.00029504518142274664,0.00011600598197549239,0.00010878196664680091,0.00010878196664680091
E45,0,0.079648701751,0.13922738890980105,0.03864787438184801,0.033090995054709936,6.77581008721617e-05,0.00017809017621283536,0.00011248613853739089,0.00011248613853739089
E46,0,0.2805644132647398,1.8787589357865213e-05,3.4884678814211826e-07,1.1041065365329181e-07,0.0008430127259135196,0.012239231354804734,0.012621991420668478,0.012621991420668478
E47,0,0.556740713642583,0.00168897191605155,2.6925888679661082e-06,4.284571815491086e-06,0.0002593609004670715,3.577846291298321e-05,2.49793336587525e-05,2.49793336587525e-05
E48,0,0.08478959795700412,0.0008360672972767433,8.66297546231986e-05,9.949201029361676e-05,9.197677045283505e-05,2.1890280942308336e-05,2.1901210067821234e-05,2.1901210067821234e-05
E49,0,0.9222403800842983,0.08749335213825958,0.10223850249208162,0.06524934734316692,0.00013470611838445822,0.00019792656469162987,3.4303603188623324e-05,3.4303603188623324e-05
E50,0,0.014026817586932092,0.23417219266291806,0.2914323176550101,0.16483114088516126,4.1893440111262125e-05,4.2690316213774023e-05,2.161474948227484e-05,2.161474948227484e-05
E51,0,0.15298496858388286,0.0008969020299139284,4.485577231797215e-05,3.227213727210443e-05,0.00016701305746871756,2.521413473161344e-05,2.035309505068516e-05,2.035309505068516e-05
E52,0,0.6168185647764772,0.0006533311117690594,0.00030139634612922115,0.00032527408117258554,0.0020283624522307612,1.4270760970355765e-05,1.4332847904842202e-05,1.4332847904842202e-05
E53,0,0.5748795062257888,0.17330707608966664,0.02630405983377692,0.028005024447116517,0.00017197408985696456,3.106042795902218e-05,1.9993519532530816e-05,1.9993519532530816e-05
E54,1,0.9942399893130663,0.999986682225245,0.9999980701944426,0.9999937829744808,0.9997706585139253,0.9997324443199155,0.9998419406203458,0.9998419406203458
E55,0,0.4901777026105702,0.030731516624062406,0.030032840940549876,0.010962867645259833,0.0019372212085825287,3.314973283890739e-05,3.337632257642714e-05,3.337632257642714e-05
E56,0,0.0366847164610299,0.0008890845141924401,0.0015335625138135696,8.269096952937765e-05,2.1128009078886936e-05,2.1845220468735206e-05,2.187706882086027e-05,2.187706882086027e-05
E57,0,0.1262487451523864,0.0008977158472587707,0.00027436363127396655,1.8284542526615416e-05,0.00020580596481283755,0.00025942027184521426,0.00013732165091367616,0.00013732165091367616
E58,0,0.07588428541721723,0.0002755742285604533,0.00027932049431030607,7.972569284738075e-06,5.908654214390729e-05,3.671482833531948e-05,2.1526387030645922e-05,2.1526387030645922e-05
E59,0,0.7811157440359089,0.07366922531157365,0.03249907896127398,0.005953400120266901,0.008249392041839037,4.178325224257835e-05,2.1719810064952352e-05,2.1719810064952352e-05
E60,0,0.2704547464222197,0.004793089116156834,1.2927707373508304e-07,3.105520724994204e-07,0.0031007270341028366,2.7800390418803987e-05,2.6818018886476675e-05,2.6818018886476675e-05
E61,0,0.33554676524921034,0.007770328888297633,0.005247335422398649,0.005410918910435885,4.408331031230984e-05,2.1887825671702622e-05,3.270811500586295e-05,3.270811500586295e-05
E62,0,0.03450915958633643,0.030776228111036013,0.00024218946017535555,0.0001243172243942536,9.772448882773311e-05,2.1663994561743806e-05,2.163650750809166e-05,2.163650750809166e-05
E63,0,0.5050751786771134,0.0037155076556542634,0.00017199824971708412,0.00020581738867947447,0.0004018901294219346,3.6578903860038086e-05,3.8926678178552256e-05,3.8926678178552256e-05
E64,0,0.012022439206389112,0.031439535854383374,0.0006700247447413508,9.89096548152247e-05,8.379972506253165e-05,0.0009070975134208131,0.0006825600523346743,0.0006825600523346743
E65,0,0.13958790768690063,0.014292959217765378,0.00021349031113256824,0.00012390902651843627,0.000182121128715865,4.1132454049580606e-05,2.1889919640677307e-05,2.1889919640677307e-05
E66,0,0.05774719938992094,0.00047128767142743164,0.0007719083894417294,0.0009135152077593058,6.786950180202545e-05,2.1892713849595954e-05,0.00010936030212577666,0.00010936030212577666
E67,1,0.9992936494089887,0.9999921283273259,0.9999996387972562,0.9999994682310119,0.9999067853233943,0.9998935176258831,0.9998949894359628,0.9998949894359628
E68,0,0.47549907266343694,0.00024300846999723535,0.0003153961769487774,0.0007460656796076422,0.000539560886467999,0.0009196753128103436,0.0008161620346117917,0.0008161620346117917
E69,0,0.4083712059005981,0.006758802468401562,0.0009342070649068242,0.00012567344516459816,0.3422318963710666,6.21446740615541e-05,5.0096738372731016e-05,5.0096738372731016e-05
E70,0,0.4448626291994297,0.05542296646962724,0.12931573513551595,0.14441234175542886,7.874647077495913e-05,0.00023147552883913766,0.003713162219161969,0.003713162219161969
E71,0,0.29438270106719944,0.42776448752160995,0.3928301116216222,0.2220377693293121,4.499885717772599e-05,3.959076292191873e-05,0.0001230562159887678,0.0001230562159887678
E72,0,0.21001871799359353,0.004046780052199178,0.0006337860709883441,0.00048719025149975746,0.00030070403726548497,2.189904027141471e-05,2.1895777543228313e-05,2.1895777543228313e-05
E73,0,0.7950382725030163,0.03454505273199855,0.005441683858089603,0.0014890677105214919,0.22774303175478475,2.1072376043413314e-05,2.0962978497507582e-05,2.0962978497507582e-05
E74,0,0.5223657064409307,0.21725190649218565,0.03133432458690774,0.2944614634315079,0.0005883925429931226,2.1770345387686913e-05,9.959048114113872e-05,9.959048114113872e-05
E75,0,0.38895492162871026,3.1903828360308755e-05,1.7838884447194706e-05,2.3589594313100808e-05,0.0006076096857999519,3.5227261420172585e-05,2.7052662900931225e-05,2.7052662900931225e-05
E76,0,0.05078953975338956,0.001456909371375107,0.003914212868232324,0.00018730904501261625,2.4762416428241338e-05,2.188139324106761e-05,2.1895221811706026e-05,2.1895221811706026e-05
E77,0,0.549687802627268,0.000616408152119602,3.69387697618529e-05,5.757434969290555e-06,0.0011123414730776254,2.295596587973414e-05,7.859003909660792e-06,7.859003909660792e-06
E78,0,0.14849675685654817,0.0030446215194741186,5.2052686565606636e-05,3.456168498989924e-05,0.0002653984899821869,2.189973381938392e-05,2.189101329552644e-05,2.189101329552644e-05
E79,0,0.14328795660011565,0.003722992582398541,5.935409076432544e-05,2.431716323579868e-05,0.0002949756030654554,2.183997522019595e-05,2.552189014327181e-05,2.552189014327181e-05
E80,0,0.8824302428947699,0.08183407092281644,0.016980054897276546,0.018069295675979327,0.003195287206373215,0.0007385546479904446,3.881059566589405e-05,3.881059566589405e-05
E81,0,0.007957327011159634,5.16215903066479e-06,0.0027672888912808526,0.00023477753990428437,2.1335311403827727e-05,2.1882466123912497e-05,5.827369243992356e-05,5.827369243992356e-05
E82,0,0.16728267728670024,0.0008026645764384262,2.6196623142476436e-05,2.9876896959341884e-05,0.000381085573487297,4.833486658011351e-05,7.233683630193786e-05,7.233683630193786e-05
E83,0,0.7341039017917164,0.013827547520050918,0.00018202279930810852,0.00010348826954321487,0.011941120069695724,2.0321813142098388e-05,1.791075704853427e-05,1.791075704853427e-05
E84,0,0.18328106954598772,0.0014089263174743895,0.006361112976390964,0.11917968787683622,4.094639768418691e-05,0.001952194238153364,0.0012814195346819062,0.0012814195346819062
E85,0,0.1949068897834306,0.005926145672203568,0.002095256206187833,0.0023830596536409524,0.0003241877352003085,2.1805298522650947e-05,2.5534201287085988e-05,2.5534201287085988e-05
E86,0,0.4928171163387502,0.00015351148292569715,6.927084950178152e-05,0.00011698147007538142,0.0007161800898169609,1.7184652123440714e-05,1.3280953988323059e-05,1.3280953988323059e-05
E87,0,0.2707976377038152,0.0070172286967345385,0.009218354224296168,0.004740586542461873,6.312081453404546e-05,3.1885808326903016e-05,1.6043379550968937e-05,1.6043379550968937e-05
E88,0,0.6590514826625037,0.21232002260625954,0.009630624599994681,0.008852956616220806,0.0027855942962677726,6.333082369017948e-05,4.595566583028488e-05,4.595566583028488e-05
E89,0,0.7669321272381268,0.07758063174784646,0.02833204032022893,0.007575434373022602,0.0007023507771619238,3.5208312289584504e-05,2.8014516063706576e-05,2.8014516063706576e-05
E90,0,0.16735737733554726,1.8112362618373038e-05,2.747370892970341e-06,3.2765878798326722e-06,3.9124108623957756e-05,2.1894385160763517e-05,2.189130009823069e-05,2.189130009823069e-05
E91,0,0.03233417115894461,0.0035933356015461185,0.0001860766457515946,6.489722670709111e-05,2.997829319162969e-05,2.1404784090959526e-05,5.026220309841754e-05,5.026220309841754e-05
E92,0,0.16567282412459777,0.0502335518883053,0.015543207358914487,0.013715279123806675,3.421492279070362e-05,2.189683601954253e-05,2.1876004485600095e-05,2.1876004485600095e-05
E93,0,0.16921030948784857,4.472408957290704e-05,1.2247497035668445e-07,1.465318361357945e-07,3.568611166517617e-05,2.190127432860328e-05,2.1899789715408845e-05,2.1899789715408845e-05
E94,0,0.5822726167174224,0.011782604460574846,0.004145040345865086,0.00013854352791167057,0.00033285705523301487,2.1772002225756828e-05,2.1469622579917047e-05,2.1469622579917047e-05
E95,0,0.12051798535715146,0.0004260596786588244,0.0009084442635131189,0.0006909705256632689,0.00011716682561624781,2.5660171730985882e-05,0.00013712153510050728,0.00013712153510050728
E96,0,0.40703304499207377,0.0014570337113597068,0.0021755570154780688,0.001460655773208639,0.00014824379771578234,0.00019950021202446157,2.315743225499807e-05,2.315743225499807e-05
E97,0,0.02585011428726408,0.0008875023269154166,9.554314161705112e-05,2.1804450990744055e-05,2.487506159835795e-05,2.1882730066493555e-05,2.1793781589934222e-05,2.1793781589934222e-05
E98,0,0.1416175886706531,0.010431062497734395,0.07936083318519527,0.08984003340795779,2.305015546568317e-05,5.5722084617265675e-05,2.8702736360569292e-05,2.8702736360569292e-05
E99,0,0.6044694578171685,0.15896797146659744,0.031171454720434113,0.03329913297337487,0.00023484233815224308,0.00013264039746279158,7.435421203852426e-05,7.435421203852426e-05
E100,0,0.3034251796766683,0.004574208761780689,0.00027553660221878303,0.0006121036874525644,6.559639757847904e-05,0.0025371390494717486,0.0018801121880224025,0.0018801121880224025
E101,0,0.008345172505787814,0.028777304828081003,0.0072007806193878955,0.0044289144726539185,0.00011845330199068208,4.9031285846916306e-05,2.5804871036510435e-05,2.5804871036510435e-05
E102,0,0.46735873247250714,0.054560471133291655,0.036708465241180155,0.034870845725161685,7.041093519520537e-05,9.645421960048579e-06,1.7828313039167585e-05,1.7828313039167585e-05
E103,0,0.5658599700474805,0.009290600725848143,8.956284233927531e-05,0.00016623280755048695,0.007199844865400551,3.0557550703797e-05,2.562768681732394e-05,2.562768681732394e-05
E104,0,0.6962800078380831,0.006795474703280161,0.007882927687100407,0.003671254539088938,0.002231094287730675,3.918782532465362e-05,1.6286932951071767e-05,1.6286932951071767e-05
E105,0,0.47892198369866873,0.08485908272882883,0.021888472775326916,0.00344683963906488,0.0006209494089741504,2.983982981021101e-05,7.296451789844623e-05,7.296451789844623e-05
E106,0,0.5227404821246302,0.1943268044111574,0.0007937087360293699,0.09744608343893102,0.0005285677460791086,0.9384382024923551,0.3969798480578591,0.3969798480578591
E107,0,0.7680393981535186,0.6616272836983763,0.34727852087687566,0.11852454111166305,8.341073690216727e-05,0.00010628957230581762,9.527349331806463e-05,9.527349331806463e-05
E108,0,0.3622036467713751,0.08793079133249375,0.03926346802669327,0.0242869193578484,0.00010247471486842061,2.1745671523085e-05,2.1844972569845415e-05,2.1844972569845415e-05
E109,0,0.013627023688656124,5.865512797229435e-07,7.34747122977665e-08,1.95136170302385e-07,5.967579104619146e-05,4.466631486701048e-05,2.487052135607224e-05,2.487052135607224e-05
E110,0,0.34600786682654916,0.02376289072928325,4.0151324472138694e-05,0.0001945277900278142,0.004238354236192551,2.1899376441478448e-05,3.545704303261462e-05,3.545704303261462e-05
E111,0,0.01849412344867288,0.004391429619433888,0.00010678957319576843,9.23550302707834e-05,3.6071190928854115e-05,2.1894026136046226e-05,2.1804910704812425e-05,2.1804910704812425e-05
E112,0,0.028712094295600097,0.00026542254047745724,3.2332173516439655e-05,1.0922458629017959e-05,0.0002922709526210118,2.1862481520924667e-05,2.1653970297451914e-05,2.1653970297451914e-05
E113,0,0.373834022296372,0.04221802556099398,0.02290752205145464,0.02450709603350308,0.001969121480583413,0.000996542331062376,0.00233219469202295,0.00233219469202295
E114,0,0.7836564215462166,0.69727863200552,0.0724841940887359,0.05745402207649569,0.011273623427469955,0.001393057587604353,9.995830296930399e-05,9.995830296930399e-05
E115,0,0.652131843148157,0.09119776866408513,0.13951400166127828,0.017026546539299248,0.0621591952116648,0.0005777174463205035,0.00041602978276098705,0.00041602978276098705
E116,0,0.12810725653575833,0.08461934854406455,0.10682106406454603,0.025094921970397557,9.275826511618765e-05,3.3459982411831944e-05,2.1807760783675237e-05,2.1807760783675237e-05
E117,0,0.5627711996703991,0.01480257881858764,0.01156269447332565,0.016170592421604273,0.0002934686513148231,1.9629014781833382e-05,0.0003100649586834191,0.0003100649586834191
E118,0,0.4007453690248105,0.0020950827776928848,2.4902781333644895e-05,4.694716517869198e-05,0.00039487547718121787,2.095445657167457e-05,2.1435189312302177e-05,2.1435189312302177e-05
E119,0,0.11284215807942277,0.21999730966877293,0.04497054957330482,0.036009610777748446,0.00013887744292398328,2.0770301873282806e-05,2.1879647298686302e-05,2.1879647298686302e-05
E120,0,0.09075643513817913,0.000490827474009949,0.003519729657157403,0.0040594762340375075,2.8784158880255012e-05,2.190024133102831e-05,0.00012756596658236233,0.00012756596658236233
E121,0,0.3515637695514656,0.8511585705103001,0.7400119751503885,0.5545402361677322,6.950993616227841e-05,0.6437159456372936,0.32436511958562064,0.32436511958562064
E122,0,0.6883880870463432,0.18017591658123325,0.16962930555864567,0.06292438156553154,0.0008308204601904046,2.2472346652187808e-05,8.511266342476732e-05,8.511266342476732e-05
E123,0,0.4313346215273445,0.06390611556019452,0.1613037532985468,0.16707029979178029,0.002537555093691049,0.00011054219017713034,0.0006802224329106277,0.0006802224329106277
E124,0,0.2362627931953655,0.18618850421283623,0.010622099338253513,0.002965651905088421,0.0004513166878270118,0.003171362820575493,0.000879922952412917,0.000879922952412917
E125,0,0.5999162997025052,0.028363687189853527,0.0017065424354605336,0.0022581432236047578,0.006165354870620791,0.0002558433600166313,0.00014719215910236015,0.00014719215910236015
E126,0,0.6930036883587137,0.0005972162370161607,0.0006037894977721494,0.0021224424137660813,0.008167561487974206,0.00037060399691760375,0.00014445406161723854,0.00014445406161723854
E127,0,0.014684008537654008,0.0002179467557229425,0.0002444841656364785,0.0002907744622337853,9.914263199992423e-05,2.189513262379118e-05,2.1901167849114256e-05,2.1901167849114256e-05
E128,0,0.7755895707745907,0.44666428595131763,0.09402247042948848,0.10650723839505903,0.00695432989597398,3.1843496982641015e-05,3.0003967249818923e-05,3.0003967249818923e-05
E129,0,0.010477942200639707,0.00846376820354422,0.003672491748558016,0.0011634597558348146,2.1300119134639846e-05,2.1892900683573574e-05,3.024002720148904e-05,3.024002720148904e-05
E130,0,0.3893947040352914,0.00033483582225386516,3.1660595975051193e-07,3.9299717015596136e-07,0.0005145727082877441,2.1817074996552545e-05,4.785887129797112e-05,4.785887129797112e-05
E131,0,0.7949305886879375,0.0618672138583887,0.0150018461477642,0.012077064674137014,0.0015265292092092166,4.053548828429721e-05,2.1443865568065696e-05,2.1443865568065696e-05
E132,0,0.12703401849199256,0.039840147514568026,0.006062871653921317,0.004104149129641167,0.0001074099445250018,4.4667641802026364e-05,2.4864629289118354e-05,2.4864629289118354e-05
E133,0,0.1421630523201777,0.006749295340867306,0.0029566029197366605,0.0010811825039634424,0.0002537265004778438,2.1890302383683094e-05,5.2809591738311524e-05,5.2809591738311524e-05
E134,0,0.42327462229712404,3.3315142869844755e-05,3.5459681590880775e-05,6.24583602715406e-05,0.3565436260117051,2.126395458521145e-05,1.7368701827737003e-05,1.7368701827737003e-05
E135,0,0.08642599730259617,7.80544816192758e-07,9.204538274150143e-08,5.8341355713268144e-08,0.00010038184913873296,1.8104705306502423e-05,1.5177907106504632e-05,1.5177907106504632e-05
E136,0,0.14921540654790516,0.00019987588374421794,5.923857351571584e-05,6.998134785912167e-05,5.578695574825012e-05,2.1221244843616406e-05,2.1571551321198835e-05,2.1571551321198835e-05
E137,0,0.009438446805401662,5.0949030078219507e-05,1.267434803616457e-05,6.073897581556618e-07,5.870246117939834e-05,2.1881750624036485e-05,5.2651749077278594e-05,5.2651749077278594e-05
E138,0,0.18344138131507928,0.03274533406824582,0.001566946602753778,0.0003845430541151874,0.0001107016877646843,4.345669409255307e-05,5.038030721912298e-05,5.038030721912298e-05
E139,0,0.20889028063043183,0.004094531897643654,0.0004129515510303873,5.8431246179396445e-05,4.148688882760277e-05,2.606687583254823e-05,2.075507413715254e-05,2.075507413715254e-05
E140,0,0.221019214599893,0.009173818489016945,0.008960345228004651,0.0014939939475010645,0.0010570970584126219,2.1895520664708647e-05,2.1900493986714713e-05,2.1900493986714713e-05
E141,0,0.10341051443126123,0.07177843448361172,0.021186856376380885,0.00589507887953587,0.00018759948900956276,8.063374260962204e-05,4.245172110101425e-05,4.245172110101425e-05
E142,0,0.46111177030904926,0.12565195266178478,0.005111141417950011,0.0051132429879825305,0.00048490248669954807,0.023556210712786914,0.008308444412947865,0.008308444412947865
E143,0,0.16319930927221185,0.00023760696270075637,7.685934041759523e-05,7.735511913710854e-05,2.2120128518586376e-05,2.107099446762048e-05,2.1876322983732067e-05,2.1876322983732067e-05
E144,0,0.0851415199427212,0.0035096057053917076,0.007762288102312108,0.008177541470227066,4.858192039102139e-05,2.1097800197436014e-05,3.347404714675776e-05,3.347404714675776e-05
E145,0,0.4398000779757403,0.006180025299229711,0.004819667562230487,0.005113538348116563,0.0006126104664790251,2.1901853940541813e-05,2.1899924191410878e-05,2.1899924191410878e-05
E146,0,0.11741901684137605,0.004111365547539803,0.15863285899951526,0.20637106993900567,0.00018914852171609097,1.055279070493193e-05,2.1329608875678123e-05,2.1329608875678123e-05
E147,0,0.5808911393816246,0.013588279059446429,0.07570727237903598,0.03542514943494022,0.001765801272197058,2.903192567557053e-05,6.472285418584618e-05,6.472285418584618e-05
E148,0,0.2969990294596027,0.0005169268647203432,0.00019409795076604728,0.0002208811514758269,8.043937413925236e-05,3.0481798422927252e-05,2.4295409425578104e-05,2.4295409425578104e-05
E149,1,0.9794325247501497,0.9783121024526263,0.745911924721792,0.673398774803997,0.01038827883115404,0.9912935374517363,0.7961104835557521,0.7961104835557521
E150,0,0.012915083904558873,2.541079831722185e-05,7.806487020676459e-06,8.531283201763313e-06,2.3187969972950586e-05,4.922632702433436e-05,2.4906945849959185e-05,2.4906945849959185e-05
E151,0,0.3003353339661691,0.014856887124315415,0.0010497709340084285,0.0004204117632852183,5.347332236355205e-05,2.189338821662468e-05,2.1896936872437033e-05,2.1896936872437033e-05
E152,0,0.6212282842070995,0.38845097256948885,0.013041025413454642,0.011257029820417928,0.00010528725502427005,0.00011434198959787658,0.00010990489202990393,0.00010990489202990393
E153,0,0.47109985935853416,0.40081149548248246,0.5666986624931696,0.34225104233153786,0.0007499936214440795,0.0018265849269531328,0.0004254854296126245,0.0004254854296126245
E154,0,0.1713895236159982,0.026841394683176346,0.0028563626507156245,0.0010867952362380784,0.0003038145823127145,2.4006611414268458e-05,2.187096336520442e-05,2.187096336520442e-05
E155,0,0.42867282472150997,0.0054749735181730845,0.0019346989571871784,0.0031697493327211153,0.00040747170521706743,5.8312215310263074e-05,2.899021332374581e-05,2.899021332374581e-05
E156,0,0.06068389198260622,0.0007773186446451138,0.00029500558570983066,0.00011279084754825759,0.00016790573188003557,2.5163159768670268e-05,2.1857112627747648e-05,2.1857112627747648e-05
E157,0,0.21747836689438652,0.0013351948430035633,0.0006293917807512748,0.0008124379433276732,0.002433483603536954,4.969769343605408e-05,2.513162389862063e-05,2.513162389862063e-05
E158,0,0.8690530879115583,0.04075604640778327,0.009051120194511587,0.007057398884708863,0.24833743069928724,2.5001143996998783e-05,2.189171486787191e-05,2.189171486787191e-05
