entity_id,is_launderer,T1_logit,T2_logit,T3_logit,T4_logit,T1_gboost,T2_gboost,T3_gboost,T4_gboost
E17,0,0.8587206378738124,0.4682140770436794,0.00022039644033127763,0.00014919583823993647,0.07043326695869487,0.17357140833658563,0.00023824964029790536,0.00016841077714387285
E18,0,0.17421835944457073,0.007641896031515393,1.7368804384599257e-05,2.8097780963432783e-05,0.00011251421985650937,0.00014718690476222285,2.3039371958026182e-05,2.8966698131693728e-05
E19,0,0.5437705716694907,0.010370902365531521,0.00275428027215811,0.0012448201552251366,0.09263667701001037,0.0001237705759527399,3.237693206854116e-05,3.186662101603916e-05
E20,0,0.31160590822556145,0.5427970428840587,3.6568556068789176e-06,6.4543662262289865e-06,0.0005303572265323868,7.18530475153972e-05,3.383282346624172e-05,3.539713490287225e-05
E21,0,0.30026810794659287,0.0012533452750601846,1.185641555528805e-07,2.057327641539066e-06,0.0045179062340302166,0.00026508795745185495,1.7667817485705037e-05,3.1424654318338954e-05
E22,0,0.07301808986465629,0.1515309967445984,6.020801107533888e-05,0.00011401929461570997,9.893657955872236e-05,0.00044064730743043924,2.0982622276622764e-05,2.486600238721294e-05
E23,0,0.38006866219265195,0.02989900144160081,0.024043964534037093,0.0025947829687835515,0.0002647253610420875,2.1806725083624003e-05,0.0006099991083765395,0.0006184093049682534
E24,0,0.32821807352684435,0.7583813505977971,0.12882361822102295,0.060973918191439214,8.299417642581823e-05,5.831903658038335e-05,3.7387942811077384e-05,5.70254549171554e-05
E25,0,0.3129767758127329,0.035080152730223885,9.443783542426897e-05,9.077078207744789e-05,0.00023988325477222782,2.189559972669321e-05,2.3232658757380233e-05,2.6124896022420207e-05
E26,0,0.4300994320923725,0.08622613524702719,9.391679646519534e-05,0.00016660537975585912,0.0014885044357692858,2.157041190807782e-05,2.092214386433641e-05,2.1116721555828832e-05
E27,0,0.28448722399767473,0.6105372207954955,0.009690363439049925,0.008172397225862108,0.004648129625834396,0.00010470079591562469,3.730674757317046e-05,4.644750314544016e-05
E28,0,0.43963928688015325,0.030416225186398207,2.868401974766127e-06,1.1500158829037268e-06,0.00011146428541762576,2.0490442184506183e-05,0.00011231062717657516,4.8513221493474225e-05
E29,0,0.8873283287557242,0.2839997572534108,0.0008233445326423282,0.0004527777702013293,0.12372608932889363,0.00039363955501858864,0.0003848543577349617,0.0006333643963552921
E30,0,0.6510069213047106,0.030880390211201654,0.03564773927028815,0.01382354018588569,0.0002188537026696374,5.72120394280222e-05,0.0008408034113465998,0.0011544892841343745
E31,0,0.4472784142634843,0.015783883321639384,2.8498798211124783e-06,2.521871918406152e-06,0.013271703717200331,0.0004973305624220952,0.00013483499164106773,0.00010562498164639707
E32,0,0.38024771740493574,0.07073058768540802,0.0004220916474591971,0.00016952130618277304,0.3663821921209365,0.02834859763937277,0.02180680146643637,0.04050778169080187
E33,0,0.5421830579042055,0.0009733920628481244,7.17045401029785e-07,1.369079442605004e-07,0.002070085037411216,3.633838360130248e-05,1.840132515134527e-05,2.4337005350684903e-05
E34,0,0.5122085498503149,0.2734324419509566,0.00022169650018392107,0.0003656698369690388,0.00030852181418774893,0.0001584442649175547,5.777038548342098e-05,2.9297443731119666e-05
E35,0,0.47562175841503307,0.0630834876139359,0.010684862655892975,0.0006323946222398374,6.86379893835926e-05,2.1832399035339446e-05,0.0002076026531569046,0.00029950295710222917
E36,1,0.852553889432816,0.5846614300707235,0.9999999840786071,0.9999996957050015,0.1798381961876363,0.08190135163596793,0.997030223405293,0.9775609178051887
E37,0,0.8434282473692866,0.8323117699219487,0.005139478096323226,0.0010369585756637917,0.6371506891396076,1.4157031300624573e-05,0.00012992012344511847,0.00013789693234283017
E38,0,0.2594809295514839,0.5206478444021457,0.007328292966170707,0.003791982460826182,2.6440107904788438e-05,3.62320823928723e-05,1.9740703712344247e-05,1.995428518761593e-05
E39,0,0.39316782271219414,0.8561743355182005,0.017601669758176387,0.0047671926973699985,3.754613136972835e-05,0.00017398643368408804,0.00011855793021958178,0.00022997732359293096
E40,0,0.4836573725473509,0.3481766912363015,0.0007466318861466698,0.00033970509085570673,0.00014273987279219476,3.999474441968257e-05,4.5094679907044916e-05,3.211507718934164e-05
E41,0,0.34436790413957674,0.7397218704326928,0.07170596540160644,0.032865006794678485,0.00010409262915983827,0.00019544016794800908,0.0011293491527863625,0.00098252032400011
E42,0,0.3149849266026591,0.02351111026117727,0.00014778540165089052,0.0006863208321384724,7.414447532630037e-05,2.0849679895744386e-05,0.0007138856440682553,0.00033806203025349966
E43,0,0.692357081667219,0.14260605803990786,2.0639196701498063e-05,1.9553416880352657e-05,0.002495110351136365,0.00032536181687979566,0.00015174675044585777,0.00012428121234540847
E44,0,0.7510475508854912,0.03211399334847864,0.0016713247644518157,0.0031633387709489977,0.00018531568104401472,0.0011365740113748182,0.0033030104721817146,0.0027858194831470494
E45,0,0.09284745498019234,0.5870984842130285,0.0001185567434495956,4.768697713237804e-05,0.0002271466643895422,0.0001609237417344187,3.475992745050115e-05,4.697389760688704e-05
E46,0,0.33633615845912834,0.0819705618463945,5.390286461344592e-06,1.4030279673952263e-06,0.0005158540986919197,0.00022261620785394328,6.629782848953515e-05,6.372531405803032e-05
E47,0,0.5353225036856033,0.05730574456692059,0.00027450001381798436,0.00014800281079154517,0.01583376555947424,3.0314086951331102e-05,2.1048191398278942e-05,2.0987591436320543e-05
E48,0,0.23712315426443825,0.016213349512181646,4.53547367209712e-08,1.6530023356336649e-07,6.042103006995832e-05,0.0001289898839503991,1.4928007384503667e-05,6.505769930161761e-05
E49,0,0.4437629736257632,0.5490177415602829,0.0009644728861255063,0.00036596977885970634,0.030664902992452513,0.0001330322004947761,3.3189185893639244e-05,3.721401454595372e-05
E50,0,0.1942308707094463,0.025604064610618302,1.161722205386267e-06,2.8877302182961033e-06,0.00010646423906150196,0.008017664713499763,0.00028800343117358853,0.0004878767834557281
E51,0,0.4836120960080514,0.007414491199677827,3.5258777427502935e-05,3.0949945634253056e-05,0.0001097753298651917,0.00011851354057171801,1.9226209376650503e-05,2.0328774653361286e-05
E52,0,0.6382139934500047,0.4158639215835114,0.10683368463994115,0.03218659826205857,0.00015404283202654514,4.865754150817433e-05,7.131672706317928e-05,8.153918874125973e-05
E53,0,0.5501281146822162,0.1030541508329101,0.1082625610499824,0.04366556457306454,0.0057444973603023005,2.197135112957106e-05,1.9763131269719203e-05,1.999619186755695e-05
E54,1,0.8246630017543791,0.31445235524597237,0.6760667958251734,0.972977896605565,0.9892524459463137,0.8487145332894322,0.9300163195008093,0.9713547040524766
E55,0,0.6355611913515031,0.030192659486604514,4.23279542195078e-05,4.0904744154265484e-05,0.0038050332673614587,3.435834595236797e-05,2.892788026788741e-05,2.5027302331179453e-05
E56,0,0.6629949563312875,0.30527017335240014,9.708847463333993e-06,6.801975017558007e-06,0.00026546680488809553,4.3442684896112224e-05,2.1710092138491e-05,2.1408749497458738e-05
E57,0,0.5109104855002903,0.36666260914661536,1.1028215175650627e-05,2.4425086923832567e-05,0.045591268726920285,0.8263042230117125,0.0018018381491315123,0.00012653423500160008
E58,0,0.46171621280591235,0.5879726974008108,0.0002418944760909266,9.893466992558464e-05,0.1955860605722191,0.003865960302570188,0.0014343006680223444,0.0003834046147455215
E59,0,0.7622935874006135,0.281906425706735,0.0004069976454894506,5.010384545383635e-05,0.018692709611888132,0.0011645042979388117,0.00016199253713586356,0.00032509092739256253
E60,0,0.1816175258809512,0.00011326797082652667,7.661481964365558e-07,3.949017581656143e-06,0.00026481003958188126,2.7975418716083127e-05,3.365919867019792e-05,2.1185440219517064e-05
E61,0,0.8492193278055948,0.36351266272317084,0.0034715797033288073,0.005334168323354861,0.0022105817665596748,0.0003822572091615189,2.5728820939610638e-05,3.080714550625022e-05
E62,0,0.3434296763608929,0.044548359156325636,4.603542688827926e-06,5.548505240104304e-06,0.007046485470556986,0.00020199501025387794,2.4134872144699707e-05,3.9389993552033084e-05
E63,0,0.5985971968021525,0.21080234130059744,1.9477391767954764e-05,8.54845476259697e-06,0.00029774526318458944,0.00026865645141543307,0.0002461838946737738,0.00020999999365696933
E64,0,0.13414549535015438,0.09151639534129845,6.676279959789446e-05,2.991681015417516e-05,3.367565649235097e-05,3.027634173090104e-05,3.730614297585625e-05,3.6855719586190424e-05
E65,0,0.41428262034948515,0.38653123593494065,0.02179975919077815,0.0006976171775247116,0.0032377611600510428,0.0003856014970502816,0.00041990090190025404,0.0003407670277228483
E66,0,0.6422856424549797,0.44564576297202574,0.002233130507105352,0.00034994314204960485,0.000476601597016607,0.0009578641310047248,2.8046240144883853e-05,4.06836717669351e-05
E67,1,0.7948290369177617,0.2348597059865189,0.442296391560863,0.9347930707893091,0.036789428384817524,0.3388671030678417,0.40973348239139973,0.8216275853205308
E68,0,0.3494164101164164,0.5333963550464916,0.00961037225161312,0.006611956850615591,0.002138087239047207,2.5589502136658105e-05,1.9827874876076192e-05,2.0177436026550684e-05
E69,0,0.14848130081906535,0.12205177561805022,1.0962086903402404e-06,4.142471137435829e-07,0.00013493449268001922,0.00023787949337607234,4.363496380605557e-05,2.414588644992262e-05
E70,0,0.4847990675178125,0.8356955930153117,0.8926587913477905,0.7888183045850592,0.0003488805477226125,0.0004212982406094019,0.0001940786216692621,9.37972769225177e-05
E71,0,0.20350222908291482,0.028068458584165824,7.497292537490689e-06,1.7406172402901795e-05,4.936598659968325e-05,4.845383037542235e-05,1.999547905089958e-05,1.8323409980489787e-05
E72,0,0.29365324505095936,0.086605629009842,0.003298919947888749,0.0012823922789931088,0.03223836183520015,0.008657487466791482,0.0011197630051279484,0.00022357793651383496
E73,0,0.33268411456137426,0.07648780199069309,0.0002985357241730059,0.0005055938881351803,0.10360768023058363,4.0279461082640064e-05,4.7725736704071575e-05,3.123986300805462e-05
E74,0,0.4404329655453729,0.3556994645841749,0.004874806398835859,0.0010312444143017107,0.00045756460445319186,8.196525442503966e-05,4.403469791943204e-05,3.643071042704795e-05
E75,0,0.2305912808937723,0.23348859634563787,2.902686292945923e-05,1.4410818170946484e-05,0.0006033062949751259,3.2584657403531343e-05,2.1906584013965646e-05,4.340759911086985e-05
E76,0,0.2514915387763528,0.2364250690229138,0.00027216563360552676,4.432449549126923e-05,0.00021850563848723178,1.7781885864483475e-05,7.152513015652753e-05,0.00014021413372667526
E77,0,0.5171511725334029,0.05240957553693609,8.234622794564852e-05,0.00017718731074692592,0.00010895050138903158,0.00035357562036571856,2.5396552423993457e-05,4.176084368000123e-05
E78,0,0.37847604097775334,0.10828954101987924,2.2603637159087954e-06,5.807789761425096e-06,0.00018542253529477858,3.1090151015841835e-05,2.4680126979779794e-05,1.8055303457910868e-05
E79,0,0.4053981925386072,0.2298251323753377,0.008871624576769354,0.0021554074271343832,0.00043145219799347543,3.333028298118073e-05,3.0286355649829625e-05,2.5905516408620656e-05
E80,0,0.778565272463107,0.011430895224654488,0.00011887533089224677,0.00011321910431016665,0.000183410402053749,3.8973327845796546e-05,3.8862990590387504e-05,2.075967708393767e-05
E81,0,0.595266287265571,0.26445498685200697,0.0031795666198434695,0.0010311568542164674,0.001710042609875629,2.478018392443351e-05,1.8999700011301907e-05,1.9724387872222845e-05
E82,0,0.4641550147410964,0.005167476067166974,2.655206432846512e-08,1.0311002603564768e-07,0.003990311044394644,2.4716768871740024e-05,2.0379546787823274e-05,1.8251050065130574e-05
E83,0,0.8722776472439407,0.5250469593291595,0.00012404591613192383,3.979248524980876e-05,0.008577574992567982,2.1693133538133744e-05,2.1893780909791132e-05,2.6348057585055003e-05
E84,0,0.5917476331799641,0.18968992675047985,0.0025629836960805105,0.0006320942354972133,0.0003157072423417791,0.001076472228202126,0.005210958251817989,0.0012319015007080487
E85,0,0.45503029699623376,0.16137937444207145,0.01002280832642695,0.0038148036625990354,0.000983188532063665,0.010516865720357944,0.007064981705544392,0.04720008215764375
E86,0,0.3693215085526398,0.051787931848910916,1.0805363065975644e-05,0.0012466786501852062,0.0025808682681369584,2.1896095552545424e-05,2.1738002168769563e-05,0.0005978791402706365
E87,0,0.46590550366183436,0.27372778913152257,0.0014606737156407292,0.0002886269457168625,0.004028464535233149,0.00010170868161758088,2.12871957940139e-05,2.8288889005556346e-05
E88,0,0.8274827203020788,0.33773966948318307,2.8531589847160995e-05,7.030373731516615e-06,0.03018936954886147,2.1628345658233953e-05,2.186854393205532e-05,2.7020276975705313e-05
E89,0,0.47364987848550494,0.23095615831126287,0.0007872053887045358,0.0004922909434188314,0.0004651162956555412,1.9994900836952006e-05,0.00011264034256447645,7.970554966915696e-05
E90,0,0.5261920176578543,0.07575920613518398,3.8955342746548146e-05,4.87794805054714e-05,0.0009431306900645941,2.800547659387578e-05,2.0145585637259832e-05,1.782743368993807e-05
E91,0,0.3342119947926765,0.6420734327497216,0.004390069389985981,0.001970377292445893,0.002112718138562052,7.402418601900214e-05,2.8177948919819598e-05,2.098880383801361e-05
E92,0,0.3161139778628646,0.03125362148306846,3.6007444785919052e-06,2.3862838998774152e-06,0.00043322246433704937,2.5842559564134988e-05,2.1553397998328317e-05,2.1131817370477618e-05
E93,0,0.24006736745466506,0.004328461148511022,5.417319694639856e-07,6.079469201953256e-07,0.41545458244507655,0.03378265379691978,0.0015956947859927303,0.0014745789201741203
E94,0,0.30986079903665287,0.020322720044651365,1.5620721889373745e-06,2.390925282835038e-06,0.00032863743985263316,6.258312775710265e-05,3.07973562802007e-05,2.1546386736640654e-05
E95,0,0.5709439443276934,0.159341756415213,5.232422116198249e-06,1.0084499464986293e-06,5.8797640194330036e-05,2.300505047828607e-05,2.1485896465202014e-05,2.1135910805830076e-05
E96,0,0.5982153933223194,0.11420251151824722,0.0018233792973353332,0.10933809700841492,0.0007566047093743389,2.2706442191688572e-05,1.631072861069105e-05,0.001549729127122168
E97,0,0.47031253928734096,0.09671835773416414,0.002889828048135071,0.002012823775746006,0.0011621859004738925,2.1398669675492157e-05,2.181677714846718e-05,2.143804558877492e-05
E98,0,0.1808592587104069,0.12568102484915014,2.822783634561573e-06,1.2956045352143986e-06,0.0005582641811508418,0.00014505169097319583,7.041905892923292e-05,0.00010094113593970842
E99,0,0.2818786155830233,0.5465735543070785,0.0001802533269075228,5.894232773580368e-05,0.0009261089537703417,0.0001977220946425286,6.354849352360002e-05,6.255382649120991e-05
E100,0,0.28968736155022046,0.09227042422662494,4.1047343597416004e-05,1.916086748043089e-05,9.739952496479433e-05,0.0005242502695368804,9.449754553113674e-05,7.993789352081695e-05
E101,0,0.3987679986952407,0.1533900961200826,7.873771068716384e-05,4.608934943211828e-05,0.00048699403241291066,3.1236257837991406e-05,2.1311545435407075e-05,2.1311570186906228e-05
E102,0,0.33097327322014375,0.0057815550279320185,2.2049863618793393e-05,5.20012519110102e-06,0.003930290497416413,2.492994710235441e-05,2.0746415517813537e-05,2.0568339854098968e-05
E103,0,0.585942084728186,0.16957988881741073,0.0008529460529814033,0.00017740944888608993,0.0017084270815324425,4.2161051139780854e-06,2.483428126053053e-05,0.0001207028761671482
E104,0,0.3611928811670108,0.13374802838071778,0.0044945307649275545,0.0010035249409430021,0.0002209963743149835,2.197343262408893e-05,2.145496408357832e-05,2.1295293495613055e-05
E105,0,0.45614835721279073,0.07767227688677918,0.009929023883028338,0.0015148463774256533,6.019869424687715e-05,2.1380276206904264e-05,2.186737636317956e-05,2.162120880492773e-05
E106,0,0.5830010263952964,0.0695138422250535,0.01869158625957968,0.00238015497727492,0.0010526931328208857,0.000483225247845941,0.0032588396277356078,0.002946421312107402
E107,0,0.6632419401876716,0.2220797503457529,5.80697060014862e-05,1.103678751607656e-05,0.001551138443499975,1.9649550265495012e-05,2.1760696420955912e-05,2.184858256261422e-05
E108,0,0.2708937059422491,0.036187046656969854,0.0009168695338327715,0.000742831037167244,2.3928402934504225e-05,0.00010597724576415472,4.343187836654594e-05,4.442538205630718e-05
E109,0,0.01231627493254467,0.06660728778716997,1.6272018317374272e-05,2.3606444159382302e-05,6.293914958459566e-05,4.342440739791992e-05,2.5389153582860778e-05,2.0050622996783362e-05
E110,0,0.394264941026828,0.34728167999167425,0.00039019136917224515,0.00024280151566636384,0.11292383001778121,0.001563305160186476,0.00010221134195957332,0.00021097470792073305
E111,0,0.32442869879586034,0.04795777140779049,0.00031283568385641575,0.00012969902327354015,0.0006209225052573557,2.1561178746013216e-05,2.4498079008307927e-05,2.3479551290040992e-05
E112,0,0.26755634646080106,0.05440237598006607,6.6779576300408415e-06,4.87600515435003e-08,0.011908060582478707,0.00019293463128983458,0.00010321251048093015,8.105914862401343e-05
E113,0,0.2973097950500392,0.1867346321239387,0.004064674167319561,0.00045630354578241066,0.0002950177807149107,0.0028937377063877456,0.00023862885906517312,0.00011584627778147751
E114,0,0.4336381554077999,0.31728327808196255,0.22248115766259113,0.14622360294193604,0.00047644257714919393,0.0005277804701848726,0.00934262314507287,0.00860078533174427
E115,0,0.3471684421738199,0.18134833535717135,0.000897717879410817,0.00017758886866937635,0.007630309940939563,2.4412402395670956e-05,2.037345422147679e-05,1.9826321336873637e-05
E116,0,0.15459311923448718,0.2015531963548163,0.017718218276213244,0.04558706727911562,0.00017601141904098996,0.00013758496136256307,0.10927911188021261,0.11693662655881398
E117,0,0.14569821232182228,0.13881347651504694,8.482535586823917e-06,4.442301366716829e-06,0.000568916555816847,2.9689636365482702e-05,1.846041289878493e-05,2.5528487723209127e-05
E118,0,0.8532788142593498,0.34437971031189574,0.031916565751763576,0.7232618609530002,0.02182949968689771,0.00042394035545173514,0.00012169664613219073,0.000724902746498086
E119,0,0.21097697506365976,0.44410045910839363,0.0008341926497407293,0.0003853808771117431,3.57888343350876e-05,2.2976288477893495e-05,1.735945612216951e-05,1.9395964813852702e-05
E120,0,0.4148535514220929,0.013187064390580983,6.226826775623539e-05,3.090045927457205e-05,9.003138846706561e-05,9.076194660154672e-05,2.9313810334419488e-05,3.8866740002958274e-05
E121,0,0.8116869159206993,0.43285389864502505,0.6501503722549623,0.21506938875170853,0.649037481750586,0.03071020511313205,0.17323068647398449,0.07075868169717153
E122,0,0.3850365324846382,0.2452503370224717,0.0010552793814235704,0.0002770777628130628,0.00015827146881455475,0.00014443776302868703,0.0004428188859296375,0.00019049324855744177
E123,0,0.4420484938209864,0.3117805889491055,0.00045810856969168135,0.0002919035862228452,0.0008373789555145552,0.0014240852393244228,0.007788539297997087,0.0011846362756714427
E124,0,0.2729669567841544,0.5142038312610153,0.9414174987794595,0.4430719974958658,0.00026617845524046197,0.00027193226919175565,0.2352008533293033,0.02933627640278651
E125,0,0.3169410084198578,0.056513671470067264,0.05216155702468351,0.07322733497038289,0.0018566334995208105,4.363164988265803e-05,0.005304491277265807,0.005208436169596395
E126,0,0.59951215123006,0.0893668147180962,0.016350243891503063,0.008003183176204286,0.0006011925092109046,0.0023930447550136805,0.00032721117518431524,0.00012119432574486014
E127,0,0.2118572500315046,0.058734458374779905,0.031649786338697944,0.0040225573007224335,0.00021614837213752817,2.074934199570796e-05,3.617771332527081e-05,3.168638907332749e-05
E128,0,0.7378476336903689,0.46892011634156383,0.0008301178576256324,0.00017136072746899245,0.021960008625322425,3.846963932364873e-05,6.808643178197573e-05,4.829112020870325e-05
E129,0,0.43330009791710666,0.1266426830858495,3.0559990415130005e-07,8.315636401631153e-07,0.0011026690280986312,0.8220345216318292,2.8426722658562215e-05,4.698796946287448e-05
E130,0,0.6710211223405484,0.28926093548303383,0.036669349933064845,0.005963438412310082,0.000182832442685154,9.742266202241642e-05,4.4754593024898826e-05,0.00022728262183610305
E131,0,0.22925301074764404,0.0032401475687599793,2.8282386548787575e-05,6.87317166008931e-06,0.00033285916648885224,2.152704149555528e-05,2.0643653255258622e-05,1.947244003443492e-05
E132,0,0.19883375948089965,0.9422409526946361,0.021505076486062473,0.03986191793103871,0.0001862149328237286,8.607461648903188e-05,2.3329103861953377e-05,3.917391867225401e-05
E133,0,0.4963601005661384,0.20268788312497374,0.0030918517714935323,0.0018693647925640184,8.001906939367097e-05,2.186945056108595e-05,8.105506436161229e-05,9.410547774057673e-05
E134,0,0.18399854303983165,0.018155876500400767,1.7385374337660031e-06,2.7672937458739383e-06,0.00011703572034507179,0.0011275144168144762,7.577726096189934e-05,0.00013182911975118843
E135,0,0.3438258687843379,0.004146812625322265,1.1987455687312298e-07,1.1703175447642318e-06,0.0015315603624191253,2.4828693395825367e-05,2.173371840791233e-05,2.1646712265245074e-05
E136,0,0.7107477460777675,0.027986125551067484,0.0038771546047714194,0.00042041073012110195,0.003961638984087008,0.03328073824933102,0.00132703995912785,0.00044192582027462537
E137,0,0.6204764156585396,0.25458057805292894,0.005346320698008943,0.0023192845984136776,0.0003694302339644738,2.190123478600745e-05,2.158242011046118e-05,2.146857305761817e-05
E138,0,0.5185790884681579,0.005020518488348238,8.55262575396746e-05,9.216582110783778e-05,0.19474132403483052,5.025650864641845e-06,2.354631250649864e-05,9.182929711425657e-05
E139,0,0.45616415658023657,0.03694218462800294,0.00010687982294485064,7.26366905121393e-05,0.00030112248331725923,2.8932856589466784e-05,1.7783384475952763e-05,1.7277852860337065e-05
E140,0,0.061839927233617635,0.17819126820070125,4.181021619312355e-05,9.462195776366161e-06,0.00020398497994021187,0.00010186888620895697,5.079000213217637e-05,8.613942385121728e-05
E141,0,0.14435793260558222,0.02333774067161166,0.00014992444804834884,8.425742809129478e-05,0.00031955367137283144,2.1297115744552343e-05,2.6465796277626347e-05,5.2195630480902774e-05
E142,0,0.6162201888274736,0.37315352233339083,0.005056899145759211,0.0028473139657565665,0.0002687424332365467,2.1342720535797673e-05,1.914754057200809e-05,2.9919871716067866e-05
E143,0,0.2827763503105941,0.0018419634917246088,1.1938998112289714e-06,5.03887309428369e-07,0.00016269525528780587,2.177054447474946e-05,2.1821362973573693e-05,2.1722666170967534e-05
E144,0,0.24137944725813595,0.041035149344832336,6.779071497164702e-06,3.299188288291359e-06,0.0003167638417535283,0.00027836293902291925,0.0006823581749292488,0.0005878635737758814
E145,0,0.5434943564391097,0.0011852800071287478,9.53112916268765e-07,3.963725416081967e-07,0.1359211356411963,2.641455030239537e-05,2.1732312435980206e-05,2.177880048186247e-05
E146,0,0.15953774058816642,0.22873064011570374,5.634232203541243e-05,4.597616414982214e-05,0.0001978018314675745,0.00017449619561449127,4.075915314023822e-05,8.3490487864987e-05
E147,0,0.45619871079278235,0.01111671709161569,0.000175494384559218,9.230920340087839e-05,0.00018894500053904444,2.159560945108919e-05,1.9666589176170323e-05,2.8009336171979054e-05
E148,0,0.5045547821055375,0.4701357232344802,8.84110365249453e-05,5.350258059599499e-05,0.003921540063137092,0.00013384667466181987,2.1293788069921987e-05,2.7140949742118085e-05
E149,1,0.9814342459312643,0.9990134296079196,0.9999961816847204,0.9999943484006489,0.1037854835046228,0.003192028740387224,0.1807005374079171,0.1260721046345681
E150,0,0.2830755276554876,0.09234014029107131,0.05269670744640169,0.012671861975290712,0.000515671880960242,0.00016010742776166782,0.0015855295947404726,0.0033827005871066656
E151,0,0.8729716438567586,0.7557683586973298,0.295301988141134,0.10709764638266445,0.8751379828386185,0.003163091760343004,0.00325773252991597,0.0012782701221056743
E152,0,0.474448430709154,0.8723817174221377,0.028606201784915103,0.011995234376929785,0.0013464177007389488,0.00016841431378046827,6.561123834597399e-05,4.11469982607098e-05
E153,0,0.16459146004191685,0.028288400375743893,3.5220029914259524e-06,1.1560176946949281e-06,4.334224650728139e-05,0.00030963328479083086,0.0001054097324693669,0.0001622327493363404
E154,0,0.5672237301068112,0.5288765336542557,6.635866077721068e-06,6.9936591560663745e-06,0.0002947099962763408,0.0007249320203979968,2.945981949318677e-05,4.488425888095978e-05
E155,0,0.5432212530891785,0.11365797921945042,0.00410824788320085,0.0006214443212742899,0.00015497301494483048,2.6580157931030093e-05,2.1896472373522346e-05,2.1841213664643466e-05
E156,0,0.43260284363960666,0.060853611673101035,0.000224953236580375,0.0002755352656429618,0.02136482647323692,4.445147023607138e-05,2.4046645933538383e-05,2.0953512000896206e-05
E157,0,0.42312018297100507,0.07381455704454828,3.230153384064246e-06,2.3309125131405045e-06,6.306934829097351e-05,2.3368532851094578e-05,2.1327659456616556e-05,2.1451040487390935e-05
E158,0,0.79594190954412,0.5230594503171794,8.54879101554247e-05,2.390054442521582e-05,0.17463775472105889,0.0009084964120829193,2.8112157094850865e-05,3.9879970594905726e-05
E159,0,0.8062244997896577,0.959370517415551,0.8183261317504273,0.520762472553841,0.0007536655456235599,0.0009441223160052003,0.0013201372653509431,0.0018849047945580077
E160,0,0.2589460289748683,0.843259359908177,0.05529315676905946,0.021422395159814797,3.065209707874947e-05,2.0463681570705843e-05,0.00047535653814642913,0.00011608740644753088
